egfp_coca_hdac5_coca	egfp_coca_egfp_saline	egfp_coca_hdac5_saline	hdac5_coca_egfp_saline	hdac5_coca_hdac5_saline	egfp_saline_hdac5_saline
2210408I21Rik	0.10147893460731	0.0985445628659806	-0.0335207905734381	-0.00293437174132986	-0.134999725180749	-0.132065353439419
2300009A05Rik	-0.067556825839236	0.0481708510256246	0.0417463611074599	0.115727676864861	0.109303186946696	-0.0064244899181647
2310022A10Rik	-0.0143882298845374	-0.00537422112806489	0.0508282972340117	0.00901400875647255	0.0652165271185491	0.0562025183620766
2310022B05Rik	-0.178652201522894	-0.133279576605466	-0.00528473685741301	0.0453726249174281	0.173367464665481	0.127994839748053
2310033P09Rik	0.0324250364774331	0.231779297646412	0.0146547466225589	0.199354261168979	-0.0177702898548742	-0.217124551023854
2310061I04Rik	0.261665318320018	0.162684740737126	0.129508724809225	-0.0989805775828926	-0.132156593510793	-0.0331760159279005
2410002F23Rik	-0.0956822189658068	-0.0477586303377724	-0.0294048878605021	0.0479235886280344	0.0662773311053047	0.0183537424772703
2410004B18Rik	0.0501285350511416	0.20340200946742	0.138414737113758	0.153273474416279	0.0882862020626159	-0.0649872723536627
2410131K14Rik	0.0608639732505021	-0.00939978794842906	-0.192345730813273	-0.0702637611989312	-0.253209704063775	-0.182945942864844
2510009E07Rik	0.0810262736623138	-0.0747435901782216	-0.0313811336066954	-0.155769863840535	-0.112407407269009	0.0433624565715262
2510039O18Rik	-0.0610361840655645	-0.09966301539438	-0.0492289800010388	-0.0386268313288155	0.0118072040645257	0.0504340353933412
2610001J05Rik	-0.075847055472667	-0.29070681391881	0.20873531109397	-0.214859758446143	0.284582366566637	0.49944212501278
2610002M06Rik	0.338954878357976	0.00760965688824389	0.034938819511055	-0.331345221469732	-0.304016058846921	0.0273291626228111
2610008E11Rik	-0.120979689419593	-0.219142324131227	-0.165894147988798	-0.0981626347116338	-0.044914458569205	0.0532481761424287
2610021A01Rik	0.183339613763215	0.482464846584983	0.22289788819475	0.299125232821768	0.0395582744315352	-0.259566958390233
2610301B20Rik	0.0789307068759395	0.0787536174388713	0.175147718005213	-0.000177089437068234	0.096217011129274	0.0963941005663422
2610507B11Rik	-0.00244985070115488	-0.023073961872839	0.015192378867741	-0.0206241111716841	0.0176422295688958	0.0382663407405799
2700049A03Rik	-0.365354905916032	0.0240059867534664	-0.434129050235788	0.389360892669498	-0.0687741443197557	-0.458135036989254
2700081O15Rik	-0.11732360345842	-0.00324557250031022	-0.181065256536979	0.11407803095811	-0.0637416530785583	-0.177819684036668
2700097O09Rik	-0.0373934551776272	-0.0369548199145286	0.119492248626904	0.00043863526309857	0.156885703804531	0.156447068541433
2810459M11Rik	-0.154107329229111	-0.264823410247596	-0.074192439776195	-0.110716081018484	0.0799148894529165	0.190630970471401
2900026A02Rik	0.244123527182405	-0.102676111994143	-0.0992120513726884	-0.346799639176548	-0.343335578555093	0.00346406062145455
3110040N11Rik	-0.0346662824331388	-0.0684667962638444	-0.275317029087222	-0.0338005138307057	-0.240650746654083	-0.206850232823378
4430402I18Rik	-0.0861598972712152	-0.383987514196523	-0.162521090438219	-0.297827616925308	-0.0763611931670033	0.221466423758305
4833439L19Rik	-0.127770788009959	0.0927737207822211	-0.0174758283698478	0.22054450879218	0.110294959640111	-0.110249549152069
4921524J17Rik	0.0953916709616299	0.166303535666862	0.112491020742344	0.0709118647052322	0.0170993497807137	-0.0538125149245185
4930402H24Rik	-0.0648792609476354	-0.105727346892033	0.0148156143464959	-0.0408480859443981	0.0796948752941313	0.120542961238529
4930430F08Rik	0.139521954292428	0.137396818502897	0.23380545946407	-0.00212513578953086	0.0942835051716416	0.0964086409611725
4930452B06Rik	-0.485380659556235	-0.34729864259553	-0.3624608388644	0.138082016960705	0.122919820691835	-0.01516219626887
4930453N24Rik	-0.226604630389184	-0.00039754997202786	-0.00285757179896983	0.226207080417157	0.223747058590215	-0.00246002182694197
4930563E22Rik	0.230303574667957	0.211258383033742	0.458213637746796	-0.0190451916342155	0.227910063078839	0.246955254713054
4930590J08Rik	0.249215361183244	0.0416417324982569	0.166666649635131	-0.207573628684987	-0.0825487115481125	0.125024917136874
4931406P16Rik	-0.0243139868855642	-0.0557232676324327	0.0936902731676005	-0.0314092807468685	0.118004260053165	0.149413540800033
4931414P19Rik	0.0422709955618079	0.0413030512793904	0.205503661955547	-0.000967944282417546	0.163232666393739	0.164200610676157
4931428F04Rik	0.115479692694732	0.102029895802857	0.134984744438787	-0.0134497968918749	0.0195050517440552	0.0329548486359302
4932438A13Rik	0.215991754532526	0.0250888939955481	0.00665895094913917	-0.190902860536977	-0.209332803583386	-0.0184299430464089
4933428G20Rik	-0.270867159498732	0.235722856897753	0.154171645652977	0.506590016396485	0.425038805151709	-0.0815512112447754
4933434E20Rik	-0.0533520452072092	-0.0515111111792129	-0.129795873181849	0.00184093402799639	-0.0764438279746397	-0.078284762002636
5031439G07Rik	-0.0739629872548852	-0.034005957904267	0.0818835040088296	0.0399570293506182	0.155846491263715	0.115889461913097
5330417C22Rik	0.327459780984801	0.148518296896143	0.0999974747683051	-0.178941484088659	-0.227462306216496	-0.0485208221278375
5430403G16Rik	-0.0279350876555346	0.0210931040298637	0.269096039432383	0.0490281916853983	0.297031127087917	0.248002935402519
5730455P16Rik	0.112038623228039	-0.0679129787933627	-0.0822063246272274	-0.179951602021402	-0.194244947855266	-0.0142933458338646
5730480H06Rik	0.140950603906377	0.24864297715528	0.0356796697414012	0.107692373248903	-0.105270934164976	-0.212963307413879
6330403K07Rik	-0.067774297288254	-0.327961153714099	-0.0196585688485422	-0.260186856425845	0.0481157284397118	0.308302584865557
8030462N17Rik	0.0581493821376341	0.0478284715092509	0.133556404598798	-0.0103209106283832	0.0754070224611642	0.0857279330895474
9330159F19Rik	0.0273937794707491	-0.278886239986873	-0.168830529237558	-0.306280019457622	-0.196224308708307	0.110055710749316
9330182L06Rik	0.177108705487117	-0.226395482126985	0.0751192491687243	-0.403504187614102	-0.101989456318393	0.301514731295709
9430015G10Rik	-0.0219550933639005	-0.00130815751702665	-0.180510191692912	0.0206469358468739	-0.158555098329011	-0.179202034175885
9530068E07Rik	-0.00736709056362004	-0.100042883577524	0.0518850461598811	-0.0926757930139044	0.0592521367235011	0.151927929737406
9530077C05Rik	0.134655413113139	0.181652994285536	0.3587149594111	0.0469975811723973	0.224059546297961	0.177061965125564
9930021J03Rik	0.317532038715062	0.0275451906421814	-0.106103713677936	-0.289986848072881	-0.423635752392998	-0.133648904320118
a	-0.477990799535711	0.0883618886141232	-0.169318284382237	0.566352688149834	0.308672515153474	-0.25768017299636
A2m	-0.502030647666944	-0.468558018062532	-0.397509693804208	0.0334726296044119	0.104520953862735	0.0710483242583235
A830018L16Rik	0.378677656529852	0.0473618540494793	0.214503912654516	-0.331315802480373	-0.164173743875337	0.167142058605036
A830031A19Rik	0.469982588690115	0.219945297898196	0.0859249017962055	-0.250037290791918	-0.384057686893909	-0.134020396101991
A930033H14Rik	-0.216294513656565	-0.184556134092137	-0.333673430859874	0.0317383795644274	-0.11737891720331	-0.149117296767737
Aaas	-0.113988811019516	-0.064229470270737	-0.0406845091468847	0.0497593407487794	0.0733043018726317	0.0235449611238523
Aacs	0.0541603683074083	0.170833052797682	-0.103420114874383	0.116672684490274	-0.157580483181791	-0.274253167672065
Aagab	0.136177184046141	0.0212827689681232	0.0139126388650431	-0.114894415078018	-0.122264545181098	-0.00737013010308019
Aak1	0.192310104675464	0.0178305237814605	-0.0856007507500784	-0.174479580894004	-0.277910855425543	-0.103431274531539
Aamdc	-0.0475184732166823	-0.246686179004333	0.230862433749848	-0.199167705787651	0.27838090696653	0.477548612754181
Aamp	0.0488402813679661	0.0506901306973889	0.0694261533874141	0.0018498493294228	0.020585872019448	0.0187360226900252
Aar2	-0.0390962379002509	-0.128391655525066	-0.0175861801594957	-0.0892954176248155	0.0215100577407552	0.110805475365571
Aars	-0.0423040360607157	0.0777424036083839	-0.0229090284239957	0.1200464396691	0.01939500763672	-0.10065143203238
Aars2	0.611452878539951	0.177312978507371	0.219391516476346	-0.43413990003258	-0.392061362063605	0.0420785379689755
Aasdhppt	-0.158615869196465	0.00331279155495478	-0.0496024361350148	0.161928660751419	0.10901343306145	-0.0529152276899696
Aass	-0.173604141855656	0.00259569780490997	0.133719021375596	0.176199839660566	0.307323163231252	0.131123323570686
Aatf	0.248723838422014	0.115769706220157	0.300648340564568	-0.132954132201857	0.0519245021425533	0.18487863434441
Aatk	-0.118715214123861	-0.0925681239046453	-0.0565825992944961	0.0261470902192161	0.0621326148293653	0.0359855246101492
Abat	0.00978229004119186	0.0417038371932956	0.0129705660304246	0.0319215471521038	0.00318827598923271	-0.0287332711628711
Abca1	0.0137057390861493	-0.0614126988721745	0.127562533785814	-0.0751184379583237	0.113856794699665	0.188975232657989
Abca16	0.447456216225281	0.11072785184145	0.00861792858187463	-0.336728364383832	-0.438838287643407	-0.102109923259575
Abca2	0.0112086775468112	-0.0410775697419987	0.0220921894724874	-0.05228624728881	0.0108835119256761	0.0631697592144861
Abca3	0.0479347750538226	0.0180789438376384	-0.0640629881912812	-0.0298558312161842	-0.111997763245104	-0.0821419320289196
Abca5	0.254458546575073	0.184303545265363	0.161383076024781	-0.0701550013097097	-0.0930754705502919	-0.0229204692405822
Abca7	-0.14714083878238	0.264376813947819	-0.14307625072947	0.411517652730199	0.00406458805291027	-0.407453064677288
Abca8a	-0.0671689936878187	0.147774368808874	0.253377019296061	0.214943362496692	0.320546012983879	0.105602650487187
Abca8b	-0.0515249682091358	0.139330287146036	-0.0566535529565498	0.190855255355172	-0.00512858474741401	-0.195983840102586
Abcb10	0.170478415539678	-0.0014591906422987	0.225371605127573	-0.171937606181977	0.0548931895878947	0.226830795769872
Abcb1a	-0.24890783487385	0.172433693366156	-0.108242344588693	0.421341528240006	0.140665490285157	-0.280676037954849
Abcb1b	-0.109173456796457	0.374532223450267	0.14783687971419	0.483705680246724	0.257010336510647	-0.226695343736077
Abcb4	-0.144010457272115	-0.0403817715096056	0.0674116554973026	0.103628685762509	0.211422112769418	0.107793427006908
Abcb6	-0.0686257302829982	0.0883603768660765	0.101781056798123	0.156986107149075	0.170406787081121	0.0134206799320466
Abcb7	0.0531315819406952	0.00960695644591253	0.0732482565955588	-0.0435246254947827	0.0201166746548636	0.0636413001496463
Abcb8	-0.0255086250754133	-0.0412755226426472	0.057766457966342	-0.0157668975672339	0.0832750830417553	0.0990419806089892
Abcb9	-0.0380431854510715	0.146853074976649	-0.0748891691747425	0.18489626042772	-0.036845983723671	-0.221742244151391
Abcc1	0.157458628056923	0.0942106401244558	-0.0210396517940697	-0.0632479879324676	-0.178498279850993	-0.115250291918525
Abcc10	0.0949054729978392	-0.0403885955916694	0.0891385146964638	-0.135294068589509	-0.00576695830137536	0.129527110288133
Abcc3	0.243257213037987	0.377536889219804	0.464072156892624	0.134279676181817	0.220814943854637	0.0865352676728206
Abcc4	-0.265735175589176	-0.202324127703931	0.00671481207138291	0.063411047885245	0.272449987660559	0.209038939775314
Abcc5	0.111577553956117	0.0701644478237864	0.0465468586982043	-0.0414131061323303	-0.0650306952579124	-0.023617589125582
Abcc6	0.0870575854851575	0.122665645821377	-0.334361115221827	0.0356080603362192	-0.421418700706985	-0.457026761043204
Abcc8	-0.0421103465418948	0.0242078275375312	-0.106157804280333	0.066318174079426	-0.0640474577384381	-0.130365631817864
Abcc9	0.078637817550266	0.263889130680395	0.0371894726125506	0.185251313130129	-0.0414483449377155	-0.226699658067845
Abcd1	-0.133992547286627	-0.0144541344830753	-0.0362876419080154	0.119538412803552	0.0977049053786117	-0.0218335074249401
Abcd2	-0.0682323868294746	0.166818637288254	-0.239460621202724	0.235051024117729	-0.171228234373249	-0.406279258490978
Abcd3	-0.0747345791872143	0.024527241176689	0.0744308395938858	0.0992618203639033	0.1491654187811	0.0499035984171968
Abcd4	-0.415185821215745	-0.00397935800950101	-0.0898756474743845	0.411206463206244	0.325310173741361	-0.0858962894648835
Abce1	0.160617487803218	-0.0536402178422969	-0.114028409176282	-0.214257705645515	-0.2746458969795	-0.0603881913339849
Abcf1	-0.0995033830230649	-0.000882291499691217	0.0906730992377188	0.0986210915233737	0.190176482260784	0.09155539073741
Abcf2	-0.0899110626361237	0.0194567938824163	0.0374733676217929	0.10936785651854	0.127384430257917	0.0180165737393766
Abcf3	0.00756838650006247	-0.0127416761027217	0.00277722732137743	-0.0203100626027842	-0.00479115917868505	0.0155189034240992
Abcg1	0.15989348490429	-0.108694425754632	-0.00987282565169403	-0.268587910658922	-0.169766310555984	0.0988216001029379
Abcg2	0.0868641078935344	0.303339243683634	1.25040852320988	0.2164751357901	1.16354441531635	0.947069279526247
Abcg4	0.119099754382368	0.0261248278294945	-0.0146899066572954	-0.0929749265528733	-0.133789661039663	-0.0408147344867898
Abhd12	-0.0512305736245914	0.0174618725684771	-0.0637963775869184	0.0686924461930685	-0.012565803962327	-0.0812582501553955
Abhd13	0.158070545546374	-0.00238302027615657	-0.0273327111752795	-0.160453565822531	-0.185403256721654	-0.0249496908991229
Abhd14a	-0.189176236885622	-0.0575208170515168	0.0726582255849432	0.131655419834105	0.261834462470565	0.13017904263646
Abhd14b	-0.623762227591029	-0.252335184540422	-0.255291495327552	0.371427043050607	0.368470732263477	-0.00295631078713021
Abhd15	-0.221539882776083	-0.11381382051501	-0.0858554222227951	0.107726062261073	0.135684460553288	0.0279583982922152
Abhd16a	-0.0792929301233982	0.128693239701276	0.0280680023764151	0.207986169824674	0.107360932499813	-0.100625237324861
Abhd17a	-0.28196300040895	0.0372921619186473	0.0241334469264562	0.319255162327597	0.306096447335406	-0.0131587149921911
Abhd17b	-0.12049549237832	-0.0920143782797137	0.0286989732238941	0.0284811140986067	0.149194465602214	0.120713351503608
Abhd17c	-0.118221150255339	0.00621178894941482	-0.0338660817729504	0.124432939204753	0.0843550684823881	-0.0400778707223652
Abhd18	-0.0217708989008263	-0.0948473409319913	0.00811722987452351	-0.073076442031165	0.0298881287753498	0.102964570806515
Abhd2	0.160233164615916	0.01541831923384	-0.0682568811925819	-0.144814845382076	-0.228490045808498	-0.083675200426422
Abhd3	-0.251823291949166	-0.0162438628321758	-0.0152273368146677	0.23557942911699	0.236595955134498	0.00101652601750818
Abhd4	-0.273076170511392	-0.143546946777051	0.0485366381617807	0.129529223734341	0.321612808673173	0.192083584938832
Abhd5	0.038102869547936	0.336319512608616	0.228232655820149	0.29821664306068	0.190129786272213	-0.108086856788467
Abhd6	-0.104853809560257	-0.227222955470176	-0.539297208246833	-0.12236914590992	-0.434443398686576	-0.312074252776657
Abhd8	-0.137621437714962	0.120522803114489	0.0521058134579186	0.258144240829452	0.189727251172881	-0.0684169896565707
Abi1	-0.0575789290976129	-0.0829939618399815	-0.0575333330377577	-0.0254150327423686	4.55960598551852e-05	0.0254606288022238
Abi2	0.109531834244534	-0.0962525725525634	-0.0573115786691911	-0.205784406797097	-0.166843412913725	0.0389409938833723
Abi3	-0.262186667104894	-0.431572084065479	-0.107897450465343	-0.169385416960585	0.154289216639551	0.323674633600136
Abl1	-0.0801548164913498	-0.058159092463803	0.131370104619556	0.0219957240275467	0.211524921110906	0.189529197083359
Abl2	0.0911113258426231	-0.197626764267855	-0.202690660064794	-0.288738090110478	-0.293801985907417	-0.00506389579693904
Ablim1	0.291724116313505	0.0293316777585371	-0.0155156763010714	-0.262392438554968	-0.307239792614576	-0.0448473540596085
Ablim2	0.0532281314978634	-0.0196455221918446	-0.0711702609977541	-0.072873653689708	-0.124398392495618	-0.0515247388059095
Ablim3	0.00189822775126035	-0.0326497222271246	-0.0799458577191377	-0.034547949978385	-0.081844085470398	-0.0472961354920131
Abr	0.0689155351600099	-0.093881101572075	-0.0774938305396216	-0.162796636732085	-0.146409365699631	0.0163872710324535
Abraxas2	0.0731612589912647	0.0690847607181797	0.0471529821682661	-0.00407649827308494	-0.0260082768229986	-0.0219317785499137
Abt1	0.262245331807062	-0.212027829027611	0.176547573890579	-0.474273160834673	-0.0856977579164839	0.388575402918189
Abtb1	-0.0113863594437214	0.162416274805503	0.0826412315435627	0.173802634249225	0.0940275909872841	-0.0797750432619407
Abtb2	-0.179708807992402	-0.242721881242452	-0.177733799435284	-0.0630130732500497	0.0019750085571181	0.0649880818071678
Acaa1a	-0.0318573558278135	-0.0371019558455467	-0.181339357991625	-0.00524460001773324	-0.149482002163812	-0.144237402146078
Acaa1b	-0.0961926709142344	0.125705681957259	-0.10194337355546	0.221898352871494	-0.00575070264122585	-0.22764905551272
Acaa2	-0.0344565095729722	0.0684136258554247	0.1379910393587	0.102870135428397	0.172447548931672	0.0695774135032751
Acaca	0.10131661069594	-0.0422481242717053	-0.0327078501651857	-0.143564734967645	-0.134024460861126	0.00954027410651957
Acacb	0.0509690027522268	0.0911570840144588	0.0405594051783686	0.0401880812622319	-0.0104095975738582	-0.0505976788360901
Acad10	0.0311986306487642	0.174418639991286	0.0298398149844714	0.143220009342521	-0.00135881566429275	-0.144578825006814
Acad11	-0.0051925318662241	0.0406216111911263	0.231669653989854	0.0458141430573504	0.236862185856078	0.191048042798727
Acad8	-0.0506132339845991	-0.0539578948380255	-0.0154554378765129	-0.0033446608534264	0.0351577961080862	0.0385024569615126
Acad9	-0.0707763592889741	-0.108276595152217	-0.00261055276836387	-0.0375002358632426	0.0681658065206102	0.105666042383853
Acadl	-0.208715109890116	-0.107670313712179	-0.0383779498269513	0.101044796177937	0.170337160063165	0.0692923638852278
Acadm	0.0628530818797265	0.0976006214194363	0.260569401154251	0.0347475395397098	0.197716319274524	0.162968779734814
Acadsb	-0.0130972186619665	0.03858392943923	0.155905519218736	0.0516811481011965	0.169002737880702	0.117321589779506
Acadvl	-0.197740013469404	0.123787221282608	-0.0127794249471638	0.321527234752012	0.18496058852224	-0.136566646229772
Acan	-0.00165699236533878	0.128236642956672	0.144442482543654	0.129893635322011	0.146099474908993	0.0162058395869817
Acap2	0.360270363312607	0.0696178526736053	-0.0116155002302779	-0.290652510639001	-0.371885863542885	-0.0812333529038832
Acap3	-0.0222927749801934	-0.00658462742298614	-0.101003376323384	0.0157081475572073	-0.078710601343191	-0.0944187489003983
Acat1	0.144170674533918	0.21181908463938	-0.0747637926205724	0.0676484101054615	-0.218934467154491	-0.286582877259952
Acat2	0.17614703138628	-0.132137715120969	0.21415762990771	-0.308284746507249	0.0380105985214295	0.346295345028679
Acbd3	0.0664131736700512	0.168532858671967	0.098274337154398	0.102119685001916	0.0318611634843468	-0.070258521517569
Acbd4	-0.133154219929761	0.129803520093546	-0.0665145952514843	0.262957740023307	0.0666396246782762	-0.19631811534503
Acbd5	0.012710076045036	0.224523322174772	0.122357795220199	0.211813246129736	0.109647719175163	-0.102165526954572
Acbd6	0.0769895812079956	0.0794697237530865	-0.0572900922279251	0.00248014254509084	-0.134279673435921	-0.136759815981012
Acd	-0.269091982595713	0.116177472244442	-0.0175879163196468	0.385269454840155	0.251504066276066	-0.133765388564089
Ace	0.172857354513154	0.222221477776698	0.0418141667529882	0.0493641232635436	-0.131043187760166	-0.18040731102371
Ace2	-0.577614240790874	-0.166654509250617	0.180921296373504	0.410959731540257	0.758535537164377	0.347575805624121
Acer2	-0.349729362906499	-0.029932825324078	0.181195459100645	0.319796537582421	0.530924822007144	0.211128284424723
Acer3	-0.215863909059662	-0.128506501304757	0.0209868964252633	0.0873574077549056	0.236850805484926	0.14949339773002
Ache	-0.0608360809619869	0.23781131211361	-0.14649113360681	0.298647393075597	-0.0856550526448234	-0.384302445720421
Acin1	0.00588538410084486	0.0710021446437678	0.0460873675083876	0.0651167605429229	0.0402019834075427	-0.0249147771353802
Ackr3	-0.108285890793667	0.244001213683012	0.193448767726019	0.352287104476679	0.301734658519686	-0.0505524459569931
Acly	-0.0822019593758586	-0.183755889816957	-0.084112441178902	-0.101553930441098	-0.00191048180304337	0.0996434486380545
Aco1	-0.00568725560852471	-0.0651232523507948	-0.057778974817314	-0.0594359967422701	-0.0520917192087893	0.00734427753348086
Aco2	-0.12218198125826	-0.0603955267406694	-0.0189226187182789	0.0617864545175905	0.103259362539981	0.0414729080223905
Acot10	0.00699243417924847	0.0809075705283877	0.0287574131951815	0.0739151363491392	0.0217649790159331	-0.0521501573332061
Acot11	-0.117605728060397	0.34168383724218	0.0828100540670482	0.459289565302577	0.200415782127445	-0.258873783175132
Acot2	0.16221632446967	0.316570893884986	0.151084770220458	0.154354569415316	-0.0111315542492119	-0.165486123664528
Acot7	0.0439931039595293	0.000303982551932813	0.033281357395734	-0.0436891214075965	-0.0107117465637954	0.0329773748438011
Acot8	-0.450186422583586	-0.203123445174701	-0.19289531015839	0.247062977408885	0.257291112425197	0.0102281350163115
Acot9	0.190949482087118	0.0576082224519494	0.382563725499233	-0.133341259635168	0.191614243412115	0.324955503047284
Acox1	0.095943499809783	0.0300667785497127	0.0150802258823418	-0.0658767212600703	-0.0808632739274412	-0.0149865526673709
Acox3	0.00627366467894357	0.0414648257949905	-0.0641276529183204	0.0351911611160469	-0.070401317597264	-0.105592478713311
Acp1	0.0791255560467373	0.0356177114324018	0.121351378579751	-0.0435078446143355	0.0422258225330137	0.0857336671473492
Acp2	0.0974850721580666	0.0781934064532307	0.139902046827631	-0.0192916657048359	0.0424169746695642	0.0617086403744001
Acsbg1	-0.153757551478393	0.127559966428088	-0.00892523828178348	0.28131751790648	0.144832313196609	-0.136485204709871
Acsf2	-0.220914388860079	-0.154824403696942	-0.0370474700900716	0.0660899851631378	0.183866918770008	0.11777693360687
Acsl1	-0.0822049477298576	0.0607302805029327	-0.13114473065861	0.14293522823279	-0.0489397829287525	-0.191875011161543
Acsl3	-0.14446377957232	-0.0784944979335499	0.0421872096473966	0.0659692816387703	0.186650989219717	0.120681707580946
Acsl4	0.11382207758503	-0.038576764694985	-0.0263146218728844	-0.152398842280015	-0.140136699457915	0.0122621428221007
Acsl5	0.112981601999558	0.211805020506319	0.0386213457100725	0.098823418506761	-0.0743602562894857	-0.173183674796247
Acsl6	-0.0636747356480927	0.123706126919978	-0.0621135762934383	0.187380862568071	0.00156115935465448	-0.185819703213417
Acsm5	-0.492984099971561	0.472965239589541	0.141169330197357	0.965949339561101	0.634153430168918	-0.331795909392184
Acss1	-0.301250394261005	0.117122664016239	-0.0128913761218785	0.418373058277245	0.288359018139127	-0.130014040138118
Acss2	-0.134312326008396	0.0292398631010256	-0.0415907812349005	0.163552189109422	0.092721544773496	-0.0708306443359261
Acss3	-0.440097233275617	-0.379404272405948	-0.549737403285782	0.0606929608696692	-0.109640170010165	-0.170333130879834
Acta1	-0.147897568201622	-0.0927114588212973	-0.104439835533971	0.0551861093803249	0.0434577326676516	-0.0117283767126732
Acta2	-0.252404445231122	-0.190957705785977	-0.2637653992451	0.0614467394451455	-0.0113609540139778	-0.0728076934591233
Actb	-0.0782436692954119	-0.113758516533475	-0.0166681842136262	-0.0355148472380634	0.0615754850817858	0.0970903323198492
Actg1	-0.00868590241635249	-0.0281912594366484	0.0656814270043562	-0.0195053570202959	0.0743673294207087	0.0938726864410046
Actl6a	-0.0569120402066814	0.194505265901115	0.235141147885838	0.251417306107796	0.29205318809252	0.0406358819847234
Actl6b	0.0699949662481487	0.0983481845042712	0.106713999305398	0.0283532182561225	0.0367190330572491	0.00836581480112665
Actn1	0.0273022088976284	0.0037672409331081	0.0079274197242707	-0.0235349679645203	-0.0193747891733577	0.0041601787911626
Actn2	0.0111760704745437	-0.21742846339572	-0.0274464627457934	-0.228604533870264	-0.0386225332203371	0.189982000649926
Actn4	-0.0650153331477152	-0.0196244776932852	-0.000576858668698194	0.0453908554544299	0.064438474479017	0.019047619024587
Actr10	-0.0973145352373314	0.0136840752791782	-0.0258140216621422	0.11099861051651	0.0715005135751892	-0.0394980969413204
Actr1a	0.125975840041847	-0.0806608996694341	-0.0332686198544291	-0.206636739711281	-0.159244459896276	0.047392279815005
