egfp_coca_hdac5_coca	egfp_coca_egfp_saline	egfp_coca_hdac5_saline	hdac5_coca_egfp_saline	hdac5_coca_hdac5_saline	egfp_saline_hdac5_saline
Ddo	0.952595750696101	0.999388055395638	0.540228526456211	0.976731631472318	0.82046139380114	0.604365779939746
Ddost	0.369317442514465	0.66564176258882	0.866857278990446	0.938279302095396	0.773176828393097	0.977979143685675
Ddr1	0.996831603161747	0.895165629042001	0.988588729544582	0.957865654153253	0.953149993753769	0.748205155189608
Ddr2	0.939039463139187	0.689788462936146	0.49910648392935	0.943964517314258	0.807379647816226	0.984736619995189
Ddrgk1	0.743349462113419	0.999997218110312	0.999042441067373	0.732972371364665	0.813038470239852	0.998576979881334
Ddx1	0.998212504689461	0.664197025211873	0.999364128991156	0.571144009107096	0.999954388607142	0.598245643409428
Ddx10	0.0432742837267123	0.891100678334527	0.512643664024111	0.117390327360426	0.312537365488264	0.882617990178622
Ddx11	0.148811468133596	0.102606749760461	0.954848593568586	0.992874532193098	0.29307757747943	0.206980666253316
Ddx17	0.305826090805535	0.987213368775765	0.667121511675843	0.200027285549961	0.883783711836794	0.488613505173409
Ddx18	0.999985965639694	0.948312312743811	0.940985785268718	0.93920550887453	0.949937608179541	0.702482411976574
Ddx19a	0.978383477064738	0.990608351813687	0.996645465765091	0.900612886998385	0.997579245798608	0.957123042077461
Ddx19b	0.844479527015881	0.723489902484024	0.468863500565404	0.994858619884461	0.892836908174839	0.964565167289227
Ddx20	0.657557473288442	0.999037051872404	0.136313259679367	0.732470089195992	0.579543443034675	0.164363181611397
Ddx21	0.176004980305376	0.532012903833531	0.700879624620242	0.803944656394877	0.639642303963128	0.98948104396829
Ddx23	0.0891780079318851	0.271537898863752	0.792073240216535	0.846294891179636	0.313133390751437	0.725930191196323
Ddx24	0.886424238674847	0.943948718885656	0.997837718845953	0.998102878932318	0.946040296667713	0.981154433475528
Ddx25	0.589775347989121	0.999992954475439	0.571624480006094	0.60437401262058	0.999986230585896	0.586131070198191
Ddx27	0.994672644525122	0.984946708191376	0.926781315598483	0.933718660527432	0.981969672397301	0.778997863587856
Ddx28	0.906176351953019	0.966327355431409	0.999999776915534	0.685422082464478	0.903146935620594	0.968008025146541
Ddx31	0.983158475627842	0.999999420711829	0.998354889343616	0.984654042167367	0.997110404170256	0.998675605432299
Ddx39	0.288219236463075	0.742020986522296	0.933698538222329	0.0710016638245597	0.562190839660764	0.426266687696636
Ddx39b	0.146107891909199	0.999969124050875	0.976600333084343	0.155029168739562	0.251274856732409	0.983049752875424
Ddx3x	0.999586854513493	0.991048331290265	0.947423411741009	0.997530240003089	0.970649996687322	0.994113762250004
Ddx3y	0.597924342933293	0.99998006452727	0.999774826215404	0.577337056684479	0.644513079874949	0.99932286134226
Ddx41	0.999877538701727	0.469754433478279	0.855150852097362	0.435785709710441	0.82378727469183	0.884176837682607
Ddx42	0.979160917593219	0.988519639659968	0.346542994882339	0.999853166406088	0.211302657210671	0.23257361207252
Ddx46	0.428976971705274	0.929632116012442	0.999336837977746	0.202597171390573	0.373435842804369	0.961594285851674
Ddx47	0.989246108198987	0.976668882430756	0.999965727212602	0.999668177837404	0.984097702744176	0.968624594483493
Ddx49	0.999966224472089	0.961894014914627	0.992157190798468	0.951373744538803	0.987898872132957	0.99680150669384
Ddx5	0.76143366182012	0.991651908386389	0.781184660143637	0.892481391764575	0.999978771111733	0.906664630813633
Ddx50	0.980571675942408	0.998256791149708	0.955287187944985	0.946252822506496	0.813919820651646	0.985352638730801
Ddx51	0.864441009892667	0.663492472537591	0.999856781345418	0.978262927290961	0.893687132965965	0.703324593717177
Ddx52	0.928924277250149	0.971007800666296	0.999999024889596	0.998182419200021	0.92459936759247	0.968388449111377
Ddx54	0.954525620911607	0.295491841324704	0.349177903260429	0.531496239771023	0.605607829034159	0.999052149374709
Ddx55	0.989247852257815	0.998889771447361	0.621497992264812	0.998280289381502	0.788795003982103	0.700838389787732
Ddx56	0.905365623368682	0.885666147619584	0.980115190065278	0.999946253190517	0.990759205727299	0.985165859325301
Ddx59	0.336222047580924	0.999999118630032	0.999973317644628	0.330853084041596	0.353366903607926	0.999938562724337
Ddx6	0.846164748496693	0.431902367175591	0.9346040860892	0.860773860619104	0.995248120680638	0.74664548714443
Deaf1	0.988317789376592	0.825533493430254	0.993907067676735	0.658178170801569	0.938939065359118	0.927245083099977
Decr1	0.925434304286277	0.885098272597263	0.983053428554451	0.568176425589306	0.993852593098016	0.709263525464314
Dedd	0.00752940933862412	0.953682467591792	0.998335569064864	0.0039941126063755	0.00927062761939124	0.903460285480941
Dedd2	0.613412049302714	0.910750898629314	0.345128638523022	0.929674836314511	0.948536908208908	0.681902130982866
Degs1	0.967524816699039	0.939733502380462	0.911344421362733	0.745155424452241	0.6967149190513	0.999727957321717
Degs2	0.170658371502274	0.999988912153005	0.452917232585477	0.163674738283834	0.864179764434236	0.437807993878591
Dek	0.629163271815546	0.792275955579936	0.999988255169664	0.989930253384144	0.646582921514126	0.807836567987364
Dele1	0.868633693306551	0.423033433189365	0.87482916210089	0.159236894721031	0.473935826961152	0.822153773924806
Denn2b	0.56946796304803	0.383415612951343	0.377790481899743	0.982036678730737	0.980224366723504	0.999999233342274
Dennd11	0.611500788175999	0.999827928701979	0.391514933595135	0.654134817532877	0.07252821876008	0.357681406123184
Dennd1a	0.979050237969815	0.828600054366451	0.999925470904485	0.621999707913353	0.986816720856886	0.800530962245298
Dennd1b	0.818578117532414	0.972115948191517	0.198377193112034	0.968629563604037	0.563846992906977	0.344316906694001
Dennd2a	0.235145177904325	0.85528818058991	0.0227051471668686	0.0784878316654316	0.00169803375194066	0.0687244290663391
Dennd3	0.915829915563332	0.999171967008771	0.841633206355518	0.953877833581416	0.997621781112556	0.895971709320574
Dennd4a	0.571891326359554	0.737640386205543	0.876855370524651	0.990056210707634	0.933869144843364	0.991165604329464
Dennd4b	0.311732179452648	0.332284744601007	0.999842184434146	0.025453022612155	0.283955146266575	0.363498650170893
Dennd4c	0.775560638955207	0.999729243855017	0.999821050399569	0.72841370317352	0.73462254138953	0.999999413498057
Dennd5a	0.482839814524289	0.371203187806651	0.898284367635323	0.995249073935844	0.207159269351217	0.15102751165598
Dennd5b	0.384296237602893	0.728128649621788	0.996504879693334	0.912829870704561	0.297684347935288	0.611854145521722
Dennd6a	0.989857606160631	0.994217336326175	0.899788933447062	0.944419508780195	0.979259233448404	0.788581792071673
Dennd6b	0.516215481090551	0.481577488372054	0.997183157241056	0.0736235130558482	0.623005291645886	0.3869734243777
Denr	0.850488392640402	0.318428665351728	0.865759054743836	0.107878429777261	0.442247524823077	0.709174419092319
Depdc5	0.831523681184013	0.998966904872156	0.963712966912667	0.891423196188999	0.980552374112874	0.986577196667627
Depdc7	0.428245869143812	0.863613419622895	0.978495536648291	0.839716879234363	0.636062478129275	0.979258300512321
Deptor	0.885518473589912	0.91884972575837	0.717287865468666	0.99971147615343	0.343871285276129	0.383254063242908
Derl1	0.432028413313138	0.886989288656476	0.516440400212227	0.816672632141456	0.998264042674711	0.889619281366045
Derl2	0.418603494807254	0.401224829166425	0.571650464691695	0.99998043703755	0.99043245589586	0.986531583813487
Derl3	0.947025750633836	0.73972455485061	0.197276056641808	0.959698666058884	0.391356022189341	0.646949331193842
Des	0.842253560851778	0.234804418785255	0.333315923921847	0.606142302850245	0.757818791023571	0.992209633719513
Desi1	0.161062183483437	0.998016797570313	0.898205546019582	0.203680702553588	0.392323638537758	0.952630527545603
Desi2	0.923374666500829	0.979901449513454	0.799397680677602	0.754312817174636	0.464558651566585	0.949022781134563
Det1	0.0577406146561357	0.240161032154507	0.0866572895399947	0.739138077646332	0.991081074358721	0.878383579061555
Dexi	0.978672359648281	0.666626729298892	0.924102132101567	0.455722136648051	0.995525968183631	0.350181698668037
Dffb	0.558177698226358	0.791354399923859	0.813840542786392	0.97244862865617	0.96346360775533	0.999964098469566
Dgat1	0.481401823875631	0.985550651896141	0.999793498513055	0.324635585360987	0.524009082761401	0.973396220581714
Dgat2	0.907638313294406	0.658964931462078	0.988792154926078	0.954751018686676	0.983807263689915	0.824065676929556
Dgcr6	0.984938050306132	0.990790195321351	0.741699852280184	0.999939252074031	0.902466191525858	0.881621686657523
Dgcr8	0.502311988411196	0.948465124184239	0.862140854128355	0.26727405750841	0.902246196703283	0.581227558957949
Dgka	0.981493595680518	0.997436988278397	0.999670611226554	0.941680444669871	0.964780338331874	0.999679801531399
Dgkb	0.854319432150542	0.997650218545225	0.999682056708917	0.764959386926234	0.81049618503282	0.999722007686108
Dgkd	0.996227033726001	0.883638195160817	0.926463283525708	0.784432263131157	0.842142229502772	0.999355848827002
Dgke	0.519000865408278	0.9447781263823	0.89550262460769	0.815794853116206	0.22484348983999	0.619066823089697
Dgkg	0.998630080461146	0.72855824569371	0.539926212610547	0.643988980832722	0.45994725662543	0.985481700130822
Dgkh	0.927181332190918	0.8471982209916	0.879666415224442	0.996667869822128	0.999139691435132	0.999833562039643
Dgki	0.0295832706230618	0.873296792102269	0.825935901718042	0.0850440573630965	0.098692347883626	0.999542201253321
Dgkq	0.694825149345003	0.465331848318922	0.678268010163772	0.110971083610678	0.999989672385977	0.106427149231888
Dgkz	0.793571916917205	0.999999712792605	0.993296299555806	0.788992099853674	0.908088063703002	0.992594353219016
Dguok	0.925998224391781	0.791198968253456	0.762909139923567	0.988030203057393	0.981104215949114	0.999936244552946
Dhcr24	0.99693678647397	0.989698212105324	0.895438687646043	0.956357184248611	0.957493927547086	0.754361286624388
Dhcr7	0.989405048461332	0.119751112666149	0.998929105605859	0.182531824008993	0.968711553863493	0.0983351966711902
Dhdds	0.520414522693649	0.993360218786371	0.0328326942795708	0.66416499406179	0.237927693571325	0.0472080780608094
Dhps	0.848553550954611	0.997861855638848	0.790840112873617	0.918794938456144	0.99933069817776	0.873432552415651
Dhrs1	0.225529861681963	0.0963517670884072	0.376201186957776	0.92373758163939	0.976031471309321	0.741901939776977
Dhrs11	0.0849455865250203	0.998743198353399	0.660570600824932	0.104655738165902	0.402743603044682	0.742215482966574
Dhrs13	0.352013787213722	0.805253657880762	0.333086814085183	0.819872462807479	0.99996359286389	0.797521599860766
Dhrs3	0.974873953628927	0.197150870217309	0.980182536574223	0.335976297394252	0.999985959766501	0.322593883858979
Dhrs7b	0.201085247119478	0.67883050176211	0.963136067643065	0.0410231596057579	0.367877317319218	0.425424734208524
Dhtkd1	0.811055987641772	0.864542131366127	0.939160981356027	0.999398395486745	0.98765060250322	0.996656038429486
Dhx15	0.899388918187054	0.994886330418747	0.901432391293793	0.968014389636847	0.550467331767097	0.795964472792705
Dhx16	0.997439467944902	0.729291495975084	0.843223068377409	0.826075800527981	0.918583765388395	0.995664647681835
Dhx29	0.934617499158075	0.961008892300172	0.891339199715794	0.999603460650229	0.999238114096609	0.995609826998549
Dhx30	0.127871476179291	0.829086160035837	0.551976956455906	0.390012151130421	0.659909567313363	0.95347981421758
Dhx32	0.243675632893334	0.996154537075875	0.999994985041145	0.321042305510442	0.236298969843813	0.99479190420599
Dhx33	0.064378430309754	0.230206970699131	0.999644960986177	0.796268269743278	0.0738277474519209	0.261353910911691
Dhx34	0.990081952246013	0.992136080373833	0.999985866644623	0.937282610345945	0.992962348367741	0.989057782296081
Dhx35	0.901235559355019	0.999454370289653	0.978059264608182	0.855518832048239	0.713596557342303	0.991670200281412
Dhx36	0.999998868694334	0.886370544475287	0.920910979083105	0.880639013072013	0.925569420919098	0.56232599226878
Dhx37	0.999700403126083	0.557317914878741	0.759937865856188	0.50792335617985	0.710432274597167	0.981976606097842
Dhx38	0.906013576231787	0.995711092750736	0.236993587129428	0.809059638917081	0.0944816352103015	0.315883220433765
Dhx40	0.999977911369934	0.997873765397681	0.985557477827006	0.996195973944804	0.989795975358259	0.952878829562994
Dhx57	0.986486126435924	0.99215564294204	0.990969413678693	0.927084037663257	0.999968885058256	0.940088053990364
Dhx8	0.999770550778647	0.973483821911713	0.999569505956419	0.985962902205925	0.999997044447882	0.988204305620796
Dhx9	0.971316272287453	0.910453300614107	0.994097714395267	0.706110823317811	0.901327377929835	0.975789500172769
Diaph1	0.998562330365342	0.863665571313784	0.833736123469224	0.92280653226839	0.899443095570139	0.999885646412615
Diaph2	0.999894697780394	0.678323361710702	0.710665343398076	0.642177996109591	0.674838898870869	0.999922353636863
Diaph3	0.893068852074347	0.327820003787566	0.954608003131028	0.685120197056507	0.997194239531645	0.576741287059369
Dicer1	0.377841442194319	0.86410028723635	0.937182043418406	0.137160804814325	0.180662958796269	0.996925663947361
Dido1	0.987587500476691	0.995144265439621	0.99474560612846	0.999729866505712	0.999783823290901	0.999999899799298
Dimt1	0.826400553642439	0.364500822873513	0.613663816535261	0.117132880317813	0.228555555050044	0.959556778345997
Dio2	0.814893231291114	0.940101279456052	0.979262087227818	0.988152064014995	0.606832277535645	0.780695988135042
Dio3	0.890675017931474	0.0444574575212657	0.690626786888507	0.120778066697632	0.329337002621399	0.00980627445190674
Dip2a	0.8930598767148	0.999998565733053	0.928883406463108	0.887022680596763	0.999585722028739	0.923952800235373
Dip2b	0.0845982225574132	0.604380617013519	0.975164620227297	0.449787334827474	0.0474207777348328	0.391979227197081
Dip2c	0.171081651649173	0.303937644805072	0.9109696690419	0.0125153462816306	0.068414666814157	0.624056003933045
Dipk1a	0.973596429855383	0.69745948747256	0.927597311170174	0.900207320664768	0.997526264196582	0.957186262700898
Dipk1b	0.106833287261627	0.45071245962012	0.996359235396182	0.0124009430253661	0.0792458147114501	0.562355285009071
Dipk2a	0.45466369083266	0.11376613238136	0.999999999986075	0.716268774883943	0.454498774325571	0.1137136708962
Diras1	0.990552661798284	0.818304727802741	0.964006542254857	0.935203706074267	0.997934417992298	0.975971485587508
Diras2	0.619900390655865	0.927670542709654	0.970113537014592	0.916987631866788	0.850724852667626	0.998205956964967
Dis3	0.499893993935447	0.999893932461383	0.99957972679436	0.53442460613793	0.447393095405103	0.998191952253431
Dis3l	0.764410124885776	0.790270829431651	0.999054532774039	0.29621869845987	0.831778741530446	0.718915732335128
Dis3l2	0.0610878450728192	0.860390458243714	0.532721012957693	0.182529667234121	0.401413096933054	0.923510176850603
Disp1	0.997430052114561	0.823054551183537	0.752705343660472	0.903507279102777	0.846436694971696	0.998973722256992
Disp2	0.0555606189098145	0.724160204355325	0.4570636639665	0.0130625741162866	0.00693960790978243	0.959135055381667
Disp3	0.998640442981764	0.956791454396398	0.998433346954651	0.911907683583765	0.988739022221209	0.985405136846729
Dixdc1	0.272167132039326	0.999744513646101	0.997767027939702	0.243139636944944	0.340980203562832	0.992853397734368
Dkk3	0.0708126203706736	0.470114321134824	0.997965807503644	0.513432403414457	0.0905495063498954	0.562703680295648
Dlat	0.300713156090575	0.996232400940012	0.911620666603901	0.390395397226324	0.125176492259509	0.821397311972153
Dlc1	0.0531741839669539	0.675195931992306	0.950005561472601	0.258966387468388	0.0255027761652781	0.396279204149432
Dld	0.215998080078585	0.999666333796576	0.968243950342815	0.190117785291215	0.116817448067274	0.983869141685394
Dleu7	0.163363244607592	0.814591896022495	0.797532346330712	0.0474032814933645	0.509741486704369	0.340925865387848
Dlg1	0.748065849113215	0.670949435332754	0.991809892089817	0.99892696941369	0.881785904263592	0.819093491732438
Dlg2	0.957792153752977	0.997835259015705	0.996607150717909	0.904184984292591	0.893225026499157	0.999990333099267
Dlg3	0.146474361771667	0.472348158889313	0.999987466417482	0.0177364456321443	0.1401662469292	0.488733881649148
Dlg4	0.839965309385651	0.995214793042622	0.966183547307455	0.930642685584103	0.981479343701162	0.995632358022537
Dlg5	0.30491809228044	0.990928346544556	0.109462278429526	0.209342711242098	0.00827437128482078	0.163645831974385
Dlgap1	0.25022314197898	0.999193577147128	0.99944017847122	0.211392660337997	0.215579552535132	0.999998760477915
Dlgap2	0.476875703843898	0.99234489812105	0.906342175103602	0.624934407686308	0.210016363596095	0.784946950981341
Dlgap3	0.302301738004733	0.984990505130623	0.99862053647425	0.192663196117403	0.364727112247521	0.957584531259772
Dlgap4	0.728543898340869	0.991908313351404	0.997669435621643	0.866222731055341	0.822605141759394	0.999657384685261
Dlk1	0.198051504605982	0.923939905084243	0.931002855182171	0.429455960347636	0.418734665861846	0.999995684392031
Dlk2	0.99977706286591	0.858958152754846	0.926311441203365	0.820706222318364	0.950306751822122	0.535632152898777
Dll1	0.993109138810742	0.964533456311477	0.574643541542833	0.996814404482973	0.721208320816602	0.825872982690428
Dll4	0.871123779377729	0.988832086472465	0.881325130896367	0.717081547360567	0.999994130664799	0.730536357133055
Dlst	0.722331570021842	0.999999955175523	0.985275724411642	0.724981413911153	0.532844407242375	0.984664875121188
Dlx1	0.635541068429337	0.326707518929025	0.386498596322546	0.923704658923735	0.961881840215499	0.998950875050189
Dlx2	0.821045536552582	0.991433106554161	0.547778533555075	0.934001888373585	0.955717302100734	0.705502698916154
Dlx5	0.92210442704271	0.999447289412508	0.988475877590072	0.954456557374295	0.989074577182038	0.996860535436854
Dlx6	0.993102210824034	0.710391398687038	0.984600797430433	0.563722984422509	0.925952982936296	0.881187272538275
Dmac2	0.999958370107044	0.543137133344607	0.661193267670735	0.56908318576596	0.687642833718901	0.996331759282468
Dmac2l	0.906715363318379	0.748834376683687	0.968530827104077	0.98514817927978	0.995906073410758	0.940257234285551
Dmap1	0.966183970111112	0.681740034381798	0.756753056295538	0.434955688750833	0.504939726775447	0.998994650920259
Dmd	0.158901516959188	0.0950274733119023	0.615577942770623	0.981743277277673	0.68332066850198	0.481450333728801
Dmpk	0.568757853284309	0.755443461892039	0.99959431064407	0.169688080493242	0.513784989521457	0.807552898006196
Dmrta2	0.870605038017007	0.349571659661815	0.705748975393529	0.74433551280124	0.320479912796107	0.0804878907077839
Dmrtc1a	0.690886460417113	0.937001089078844	0.912240900748226	0.946407672527329	0.353766858722143	0.629305951577315
Dmtf1	0.0156444013406161	0.0385051307354999	0.810210990767492	0.000337724919916127	0.00499523332185103	0.134713717923896
Dmtn	0.980164357886498	0.422678393744845	0.961536615333603	0.623496197772496	0.999605636918619	0.679708522003093
Dmwd	0.0820188841073063	0.951837832344981	0.435080619584245	0.169646672573827	0.608767177447328	0.716417161496983
Dmxl1	0.0915637466077955	0.67587721422622	0.987296782856554	0.414888571289019	0.0578892329935404	0.497184665999405
Dmxl2	0.00748802385173675	0.965711154225779	0.755618042507472	0.00423456312486248	0.00225269574151321	0.947601089830005
Dnaaf5	0.1945042229574	0.274840127759576	0.439009986595055	0.993198356121409	0.912818175293927	0.978883111467503
Dnah10	0.993777973708491	0.971109666478253	0.995291937979563	0.899223946376828	0.999995238285394	0.907678696414178
Dnah11	0.99362565473816	0.9999972681101	0.99406683452621	0.992131574738725	0.955281813080612	0.995303608113406
Dnah12	0.22225407190461	0.662695011247871	0.707873644337995	0.772063567159661	0.728726727346861	0.999790688934992
Dnah17	0.997337504676785	0.978669428449958	0.616024549558538	0.997009359399849	0.511528448799619	0.41164857206539
Dnah5	0.691747056816846	0.999999926669963	0.999532392325383	0.68856909444494	0.749788723086106	0.999453104222976
Dnah9	0.936674052444402	0.93118126416586	0.893254499075776	0.660871235286359	0.999201784437813	0.589746992111777
Dnaja1	0.998125791109426	0.999771583249639	0.959275476559512	0.993862306724352	0.987804097456967	0.937380962451596
Dnaja2	0.993998450030614	0.983560546434107	0.993652918734604	0.999562297058374	0.955135031965866	0.925756954200317
Dnaja3	0.518389366066665	0.390379703699833	0.919991940478655	0.0568783050954934	0.245649780173744	0.723999247261732
Dnaja4	0.999980822598157	0.653062353422139	0.988160645060349	0.632549288555427	0.983768552930386	0.821855223027597
Dnajb1	0.940450180049926	0.622785100397157	0.993219512755718	0.90379318875869	0.989822817034882	0.766805367051729
Dnajb11	0.99986521745118	0.887329269574295	0.917065667190647	0.91345544538595	0.939148116467579	0.999795452142656
Dnajb12	0.847259784688895	0.999988209668531	0.585328437532074	0.861087253640037	0.95860662341145	0.60264493128146
Dnajb13	0.851857838017894	0.640688178991092	0.982756513713319	0.976305392273508	0.664509015356515	0.446512569127934
Dnajb14	0.548323593026886	0.506747900277293	0.362603750856167	0.0857162729243882	0.0563358448741762	0.990172889541268
Dnajb2	0.669175373581906	0.981488641677779	0.975062637941271	0.859554439932088	0.876912446080342	0.999973399574109
Dnajb3	0.225666987514422	0.983637695662505	0.877242420218851	0.354246172109486	0.545269848770963	0.978756380211921
Dnajb4	0.986199332875748	0.999819021151971	0.999999102858756	0.974949588352331	0.984570312113036	0.999896545462555
Dnajb5	0.998147611603429	0.971348172161816	0.547554618282285	0.993132608330952	0.641229312671107	0.784475138455142
Dnajb6	0.776205389337919	0.999517519563619	0.997041400420075	0.829618475136211	0.870069449800304	0.999714579519757
Dnajb9	0.824453462506641	0.981292448586746	0.949550838762663	0.959269160305396	0.986479144785215	0.998481948769569
Dnajc1	0.977215533101873	0.986909706667513	0.800562604278556	0.884048156545994	0.953973227607033	0.622485437574064
Dnajc10	0.593557766840384	0.982690664685574	0.714242654703394	0.791294557256097	0.99612697412275	0.889737480256096
Dnajc11	0.98866831970172	0.998659631486233	0.988305510976225	0.965018112052655	0.920282387033452	0.998288710725282
Dnajc13	0.482526002328941	0.998236050550317	0.998785163460422	0.400859647985959	0.560754922197044	0.988649575490578
Dnajc14	0.867123587073675	0.794247446276029	0.994920053584646	0.99854897506571	0.949423573307013	0.899965136424769
Dnajc15	0.912886625921572	0.980010359088813	0.23578148567388	0.992637689459007	0.0965555706893874	0.140753354140378
Dnajc16	0.00864265441795853	0.997708769941808	0.991074189141008	0.0109244024793758	0.0125577111024766	0.999531813389207
Dnajc17	0.392964270381508	0.987422340536663	0.893507657846516	0.263449213251521	0.158661773696241	0.980258736249502
Dnajc18	0.839993523765234	0.948025294276514	0.835533426814984	0.55309777334982	0.398920848399435	0.98965375575482
Dnajc19	0.326969753226209	0.93482919175377	0.999484825611235	0.151694648361168	0.373518225941229	0.897515454141711
Dnajc2	0.999830327687708	0.591090898362328	0.826309739981658	0.633420855532036	0.860905456751192	0.970327475560219
Dnajc21	0.996179579594722	0.0481064073070996	0.686534685575675	0.0355863657580971	0.566363690428468	0.229702243101084
Dnajc24	0.999914409754166	0.999438580052867	0.814332381086541	0.999942663802034	0.784125374215167	0.756587519694295
Dnajc27	0.327772005841031	0.67353183319058	0.999976465476001	0.90091294765469	0.343902130234869	0.695336672579868
Dnajc3	0.749476348659716	0.960059469922037	0.616376735546853	0.483032119283031	0.99471315193829	0.367588183630853
Dnajc4	0.999871683245228	0.999775236704285	0.864124284701865	0.999998877403721	0.833013393934159	0.8262932385022
Dnajc5	0.195680971987805	0.935184208178817	0.925864984469897	0.0873617407920093	0.422269305965299	0.648605308018298
Dnajc6	0.0314288074022853	0.923141923601207	0.510269543691564	0.0135721556609437	0.00475706760878625	0.842101992779427
Dnajc7	0.997416663013196	0.150022587308747	0.243002030298124	0.115353437281629	0.188914783271411	0.983295584039011
Dnajc8	0.911312099007066	0.83636220816002	0.74186981295363	0.485499637861557	0.393908697225835	0.997496763893152
Dnajc9	0.999163025069939	0.853950635746341	0.649094532733929	0.906271352069427	0.72085771757964	0.977984949772814
Dnal1	0.849781539226882	0.998161098604971	0.997980911877594	0.767238299375033	0.91857241550249	0.985249941281562
Dnal4	0.0442854806521963	0.9655153845365	0.882458951086228	0.0848452627147136	0.123840673280292	0.992657760292248
Dnali1	0.993836884924785	0.998827160161356	0.824965314855593	0.977211208554338	0.927180571261356	0.751453568610124
Dnase1l1	0.812033386445505	0.972714305106743	0.998219994151185	0.581817666079117	0.886417614530372	0.932151837799444
Dnase2a	0.999912140951348	0.688500002744752	0.904579526845584	0.654545660905023	0.881095855060713	0.968332610540907
Dner	0.481284240465979	0.260814106798484	0.999995345439267	0.953920022343091	0.493140803496664	0.268621359687982
Dnhd1	0.337589927314101	0.580254082267461	0.271403273722276	0.958789426095113	0.997980738573104	0.907235198940624
Dnlz	0.375804784557034	0.404170091665712	0.990530311281099	0.999906430223147	0.520694779603496	0.554305301736896
Dnm1	0.0586446767625284	0.691911316804157	0.999697795621054	0.272495751659509	0.051523018605699	0.640581833976242
Dnm1l	0.71317210445935	0.947738104854577	0.973911027416199	0.946934712316151	0.909942367080379	0.999351355333993
Dnm2	0.562778609296059	0.67078054534734	0.97622988977137	0.99721086060007	0.784589580831716	0.875249417487783
Dnm3	0.0243922593004146	0.905466294426106	0.97381300521483	0.00997631757148132	0.0138825972754915	0.993925213531178
Dnmbp	0.33452937701068	0.98677768052339	0.801805673622439	0.488706256747825	0.802751542958251	0.935941811857439
Dnmt1	0.965973686291849	0.995444214829744	0.98195214748886	0.995348907780758	0.841031177498968	0.930667073049675
Dnmt3a	0.627645812602075	0.966956145490445	0.516224885735491	0.390966775325615	0.107522181717604	0.765990869066995
Dnpep	0.798587924210591	0.596504353905723	0.529334797596867	0.203366927686923	0.172274455478868	0.999287893021387
Dnttip1	0.625636821094948	0.925576433672604	0.992399820009859	0.321934933093533	0.477865667110967	0.985564406679812
Dnttip2	0.0782443457876918	0.620822608152638	0.964202391737165	0.408719070546455	0.15064872457382	0.864294768515938
Doc2a	0.891184042112254	0.967557391453839	0.929878518188023	0.993578207271613	0.584451770187443	0.727459135352039
Doc2b	0.984619558029825	0.804650560307892	0.932862441009761	0.616520473744803	0.787689350536358	0.988548689194764
Dock1	0.637547394950891	0.918971419555507	0.68445602725516	0.935553414086549	0.999769903845391	0.957886797263937
Dock10	0.909057439667789	0.956123289707012	0.980135804914439	0.66435077012467	0.991664275023889	0.814177797563671
Dock11	0.981878667686428	0.991954231867847	0.982048195522371	0.914458316632627	0.881079923016189	0.999728712374465
Dock2	0.898803866454888	0.999347679295167	0.992537331252864	0.93850102175997	0.775637131574835	0.978606250671759
Dock3	0.100099928718351	0.957338199272791	0.980903023696859	0.0495884090223352	0.0590308558628061	0.999264483677616
Dock4	0.997890822320968	0.883383158086208	0.312847857211303	0.803449131755735	0.249758327388773	0.677808297823314
Dock5	0.975212472209781	0.986596667050657	0.988769446661132	0.999805891400092	0.999623983240814	0.999997054330901
Dock6	0.996437236778765	0.985311560781639	0.908659797168103	0.94348063181831	0.967587431812876	0.752421376511949
Dock7	0.995505161912691	0.998693044553288	0.9835286872102	0.980388375196954	0.999191103517206	0.955543666085885
Dock8	0.997560331366018	0.997370650573764	0.651048196312195	0.980785116675187	0.75293571852392	0.545583658829056
Dock9	0.394580569997173	0.946550123745366	0.999999549279784	0.680448496076619	0.38977385431017	0.943692498742543
Dok1	0.999354785852453	0.978126338515633	0.999999999992234	0.954222067841092	0.999359183861014	0.978083316300674
Dok2	0.69736673574055	0.765150237964684	0.866380391577618	0.237140997276029	0.310615110180951	0.996452675517106
Dok4	0.831821156117468	0.367701965464346	0.989242110542557	0.120248864551416	0.670538906783663	0.517938165682059
Dok5	0.351858589643022	0.631760132264192	0.998058179379378	0.0672470464283004	0.284308559059438	0.72701365515319
Dok6	0.907319194865385	0.999786415487711	0.897983409695122	0.934386801708924	0.557223824448652	0.86488702988854
Dok7	0.832347886883379	0.90054815050273	0.881719422068364	0.465866910498091	0.441654326954632	0.999955784531987
Dolk	0.446928924864284	0.942373386272696	0.582531066135435	0.748671619183887	0.993643594757731	0.872707763818654
Dolpp1	0.266091818379111	0.266515702258224	0.944460529727542	0.999999999265837	0.508364878432217	0.509018161439066
Donson	0.0812291658633711	0.895761062376633	0.265958460282587	0.213257825096809	0.822913150704118	0.588678486898928
Dop1a	0.932406270420052	0.507957823988726	0.635791947420521	0.826364444502778	0.921406814728227	0.995203829139461
Dop1b	0.797845035880815	0.677105964730335	0.645616602836549	0.995647405828975	0.228178097166639	0.168440978707347
Dot1l	0.794263584394012	0.995998018310668	0.928703212344841	0.676667506692869	0.987759439773674	0.843397316348483
