nodeName	altName	nodeAttr[nodesPresent, ]
Srgap1	NA	yellow
Strn	NA	yellow
Stx12	NA	yellow
Stxbp1	NA	yellow
Sulf1	NA	yellow
Supt16	NA	yellow
Supt6	NA	yellow
Syncrip	NA	yellow
Synpr	NA	yellow
Syt11	NA	yellow
Syt4	NA	yellow
Tab3	NA	yellow
Taf1	NA	yellow
Tasor	NA	yellow
Tbc1d23	NA	yellow
Tcaf1	NA	yellow
Thoc2	NA	yellow
Thop1	NA	yellow
Thrap3	NA	yellow
Thsd7b	NA	yellow
Thumpd1	NA	yellow
Tiprl	NA	yellow
Tlk2	NA	yellow
Tmem163	NA	yellow
Tmem255a	NA	yellow
Tmx4	NA	yellow
Tomm70a	NA	yellow
Tor1aip2	NA	yellow
Tpp2	NA	yellow
Trdmt1	NA	yellow
Trim23	NA	yellow
Trim32	NA	yellow
Trim36	NA	yellow
Trip12	NA	yellow
Trpc1	NA	yellow
Trps1	NA	yellow
Tspyl5	NA	yellow
Ttll7	NA	yellow
Tug1	NA	yellow
Twist2	NA	yellow
Uba6	NA	yellow
Ube3a	NA	yellow
Ube4a	NA	yellow
Ubr1	NA	yellow
Ubr3	NA	yellow
Ubr5	NA	yellow
Ubxn7	NA	yellow
Upf1	NA	yellow
Usp11	NA	yellow
Usp33	NA	yellow
Usp45	NA	yellow
Usp48	NA	yellow
Usp9x	NA	yellow
Utp3	NA	yellow
Utp6	NA	yellow
Vangl2	NA	yellow
Vcpip1	NA	yellow
Vldlr	NA	yellow
Vps29	NA	yellow
Vps33a	NA	yellow
Vps50	NA	yellow
Vsnl1	NA	yellow
Wac	NA	yellow
Wasl	NA	yellow
Wdr17	NA	yellow
Wdr26	NA	yellow
Wdr33	NA	yellow
Wdr43	NA	yellow
Wdr48	NA	yellow
Wdr59	NA	yellow
Wdr62	NA	yellow
Wdr92	NA	yellow
Wnk1	NA	yellow
Xkr7	NA	yellow
Ylpm1	NA	yellow
Ypel5	NA	yellow
Ywhab	NA	yellow
Ywhaz	NA	yellow
Zbtb10	NA	yellow
Zc3h12c	NA	yellow
Zc3h15	NA	yellow
Zc4h2	NA	yellow
Zcchc18	NA	yellow
Zdhhc13	NA	yellow
Zdhhc17	NA	yellow
Zfp160	NA	yellow
Zfp280d	NA	yellow
Zfp281	NA	yellow
Zfp292	NA	yellow
Zfp398	NA	yellow
Zfp407	NA	yellow
Zfp536	NA	yellow
Zfp553	NA	yellow
Zfp644	NA	yellow
Zfp652	NA	yellow
Zfp655	NA	yellow
Zfp780b	NA	yellow
Zkscan16	NA	yellow
Zmym2	NA	yellow
Zswim6	NA	yellow
