nodeName	altName	nodeAttr[nodesPresent, ]
Fastkd1	NA	blue
Fbll1	NA	blue
Fbxl5	NA	blue
Fbxo38	NA	blue
Fez1	NA	blue
Fgfr2	NA	blue
Fhl1	NA	blue
Fign	NA	blue
Fkbp14	NA	blue
Fkbp3	NA	blue
Fkbp4	NA	blue
Flnc	NA	blue
Fmnl2	NA	blue
Fmr1	NA	blue
Fnbp1	NA	blue
Fndc3a	NA	blue
Fnta	NA	blue
Foxj1	NA	blue
Foxn3	NA	blue
Frg1	NA	blue
Frzb	NA	blue
Fstl1	NA	blue
Fth1	NA	blue
Fxr1	NA	blue
Fzd1	NA	blue
Fzd10	NA	blue
G3bp2	NA	blue
Gab1	NA	blue
Gabarap	NA	blue
Gabpa	NA	blue
Galnt10	NA	blue
Galnt6	NA	blue
Gdi1	NA	blue
Gdi2	NA	blue
Gdpd5	NA	blue
Gfap	NA	blue
Gfpt2	NA	blue
Ggnbp2	NA	blue
Gjb1	NA	blue
Gjc2	NA	blue
Glod4	NA	blue
Gm5617	NA	blue
Gm9774	NA	blue
Gmfb	NA	blue
Gnpda1	NA	blue
Gpd1	NA	blue
Gpr17	NA	blue
Gpr22	NA	blue
Gpr37	NA	blue
Gpr62	NA	blue
Gpr85	NA	blue
Grb14	NA	blue
Gsn	NA	blue
Gspt1	NA	blue
Gtf2b	NA	blue
Gtf2e1	NA	blue
Gyg	NA	blue
H1f0	NA	blue
H2ac19	NA	blue
Hapln2	NA	blue
Haus2	NA	blue
Hax1	NA	blue
Hbp1	NA	blue
Hdac2	NA	blue
Hddc3	NA	blue
Heph	NA	blue
Herc4	NA	blue
Hhip	NA	blue
Hmgb1	NA	blue
Hmgb2	NA	blue
Hmgcs1	NA	blue
Hnrnpa1	NA	blue
Hnrnpa2b1	NA	blue
Hnrnpa3	NA	blue
Hnrnpab	NA	blue
Hnrnpc	NA	blue
Hnrnpd	NA	blue
Hnrnpdl	NA	blue
Hnrnpf	NA	blue
Hnrnph1	NA	blue
Hnrnph2	NA	blue
Hnrnpk	NA	blue
Hnrnpll	NA	blue
Hnrnpu	NA	blue
Hnrnpul1	NA	blue
Hs3st1	NA	blue
Hs3st4	NA	blue
Hsf2	NA	blue
Hsp90aa1	NA	blue
Hsp90ab1	NA	blue
Hsp90b1	NA	blue
Hspa13	NA	blue
Hspa4	NA	blue
Hspa8	NA	blue
Hspb11	NA	blue
Hspd1	NA	blue
Hyal2	NA	blue
Ift57	NA	blue
Ift74	NA	blue
Igfbp5	NA	blue
Ik	NA	blue
Ilf3	NA	blue
Impact	NA	blue
Inpp5e	NA	blue
Inpp5f	NA	blue
Insc	NA	blue
Insm1	NA	blue
Ints3	NA	blue
Ipo7	NA	blue
Ippk	NA	blue
Itch	NA	blue
Itgb8	NA	blue
Itm2c	NA	blue
Jak1	NA	blue
Jam3	NA	blue
Josd2	NA	blue
Jrkl	NA	blue
Kat2b	NA	blue
Kbtbd8	NA	blue
Kcna4	NA	blue
Kdm1b	NA	blue
Kdm4c	NA	blue
Kdm5a	NA	blue
Khdrbs1	NA	blue
Khdrbs3	NA	blue
Kif19a	NA	blue
Kif1c	NA	blue
Kif5b	NA	blue
Kif6	NA	blue
Kifbp	NA	blue
Klhl13	NA	blue
Kpnb1	NA	blue
Krit1	NA	blue
Krr1	NA	blue
Ktn1	NA	blue
Lamp3	NA	blue
Lap3	NA	blue
Lars	NA	blue
Lca5	NA	blue
Lcorl	NA	blue
Ldlrap1	NA	blue
Lgi3	NA	blue
Lhfpl3	NA	blue
Limd1	NA	blue
Lmna	NA	blue
Lonp2	NA	blue
Lpar1	NA	blue
Lpl	NA	blue
Lrrc8d	NA	blue
Lrrn1	NA	blue
Ltbp1	NA	blue
Lyrm4	NA	blue
Lzts2	NA	blue
M6pr	NA	blue
Maco1	NA	blue
Mag	NA	blue
Maip1	NA	blue
Mal2	NA	blue
Mamdc2	NA	blue
Map2k1	NA	blue
Map4k4	NA	blue
Marchf5	NA	blue
Marchf7	NA	blue
Marchf8	NA	blue
Mas1	NA	blue
Mbp	NA	blue
Mcam	NA	blue
Mccc2	NA	blue
Mcm2	NA	blue
Mcm7	NA	blue
Mcmbp	NA	blue
Med31	NA	blue
